,uid,email,competition_2020,competition_winner_place,shop_txn,moodle_user_y_n,moodle_first_login_dt,moodle_first_login_days_since,moodle_recent_login_dt,moodle_recent_login_days_since,num_courses_completed
427,762,wrlr@gmail.com,0,0,0,0,,,,,0
428,763,yqzt@rmdslab.com,0,0,0,0,,,,,0
429,764,drqg@students.polytechnic.org,0,0,0,0,,,,,0
430,765,quuj@gmail.com,0,0,0,0,,,,,0
431,766,iybz@gmail.com,0,0,0,0,,,,,0
432,770,exje@mhs-hs.org,0,0,0,0,,,,,0
433,791,mwdi@gmail.com,0,0,0,0,,,,,0
434,792,bkpu@gmail.com,0,0,0,0,,,,,0
435,801,efkx@gmail.com,0,0,0,0,,,,,0
436,802,uswm@gmail.com,0,0,0,0,,,,,0
437,803,lzes@gmail.com,0,0,0,0,,,,,0
438,804,bpnv@usc.edu,0,0,0,0,,,,,0
439,805,girm@outlook.com,0,0,0,0,,,,,0
440,806,raod@gmail.com,0,0,0,0,,,,,0
441,807,okip@usc.edu,0,0,0,0,,,,,0
442,808,hcvc@gmail.com,0,0,0,1,2020-05-08,677.0,2020-05-08,677.0,0
443,809,raxt@usc.edu,0,0,0,0,,,,,0
444,810,ecyz@usc.edu,0,0,0,0,,,,,0
445,811,gnig@g.ucla.edu,0,0,0,0,,,,,0
446,812,fxrp@gmail.com,0,0,0,0,,,,,0
447,813,bxxi@argova.com,0,0,0,0,,,,,0
448,814,bvjl@usc.edu,0,0,0,0,,,,,0
449,815,glbr@gmail.com,0,0,0,0,,,,,0
450,816,njgk@gmail.com,0,0,0,0,,,,,0
451,817,hypi@yahoo.com,0,0,0,0,,,,,0
452,818,cdhx@ymail.com,0,0,0,1,2020-05-12,673.0,2020-05-12,673.0,0
453,819,bgqc@gmail.com,0,0,0,0,,,,,0
454,823,sqxc@usa-rc.com,0,0,0,0,,,,,0
455,824,spai@gmail.com,0,0,0,0,,,,,0
456,825,cjiy@lmu.edu,0,0,0,0,,,,,0
457,827,abjj@gmail.com,0,0,0,0,,,,,0
458,829,bglw@gmail.com,0,0,0,0,,,,,0
459,835,paok@tsb.co.uk,0,0,0,0,,,,,0
460,837,tfxz@gmail.com,0,0,0,0,,,,,0
461,839,rjsc@gmail.com,0,0,0,0,,,,,0
462,841,nvre@gmail.com,0,0,0,0,,,,,0
463,843,bwto@gmail.com,0,0,0,0,,,,,0
464,845,irah@puppetmastermarketing.com,0,0,0,0,,,,,0
465,847,zzzj@calstatela.edu,0,0,0,0,,,,,0
466,849,lguv@gmail.com,0,0,0,0,,,,,0
467,851,livt@saltcreekanalytics.com,0,0,0,0,,,,,0
468,857,ezop@gmail.com,0,0,0,0,,,,,0
469,859,shyg@gmail.com,0,0,0,0,,,,,0
470,861,pqge@gmail.com,0,0,0,0,,,,,0
471,863,bsor@gmail.com,0,0,0,0,,,,,0
472,865,zlyo@cgu.edu,0,0,0,0,,,,,0
473,867,cxyh@gmail.com,0,0,0,0,,,,,0
474,869,knvc@marshall.usc.edu,0,0,0,0,,,,,0
475,871,fclt@usc.edu,0,0,0,0,,,,,0
476,873,ajtj@uci.edu,0,0,0,0,,,,,0
477,875,mslg@gmail.com,0,0,0,0,,,,,0
478,877,gnnw@usc.edu,0,0,0,0,,,,,0
479,879,nkio@usc.edu,0,0,0,0,,,,,0
480,881,ttqr@gmail.com,0,0,0,0,,,,,0
481,883,todv@gmail.com,0,0,0,0,,,,,0
482,885,zyvc@gmail.com,0,0,0,0,,,,,0
483,886,rzqs@rmdslab.com,0,0,0,0,,,,,0
484,887,hkux@usc.edu,0,0,0,0,,,,,0
485,888,cwqb@anderson.ucla.edu,0,0,0,0,,,,,0
486,889,puwe@163.com,0,0,0,0,,,,,0
487,890,kegc@exprealty.com,0,0,0,0,,,,,0
488,891,udsw@hotmail.com,0,0,0,0,,,,,0
489,892,clyt@hotmail.com,0,0,0,1,2020-04-24,691.0,2020-04-24,691.0,1
490,893,eoep@139.com,0,0,0,0,,,,,0
491,894,vuve@bespokestrategy.com,0,0,0,0,,,,,0
492,895,kxjt@usc.edu,0,0,0,0,,,,,0
493,896,bepf@gmail.com,0,0,0,0,,,,,0
494,897,ecgp@gmail.com,0,0,0,0,,,,,0
495,898,ladz@gmail.com,0,0,0,0,,,,,0
496,899,hlbi@gmail.com,0,0,0,0,,,,,0
497,900,monw@hotmail.com,0,0,0,0,,,,,0
498,901,rqwx@gmail.com,0,0,0,0,,,,,0
499,902,cacv@gmail.com,0,0,0,0,,,,,0
500,903,djvd@oarturbo.site,0,0,0,0,,,,,0
501,904,rcoy@gmail.com,0,0,0,0,,,,,0
502,905,pltx@longevity-global.com,0,0,0,0,,,,,0
503,906,xoju@gmail.com,0,0,0,0,,,,,0
504,907,tkfw@mau.st,0,0,0,0,,,,,0
505,908,wrxk@gmail.com,0,0,0,0,,,,,0
506,909,udrv@gmail.com,0,0,0,1,2020-07-23,601.0,2021-10-02,165.0,3
507,910,gfvf@gmail.com,0,0,0,0,,,,,0
508,911,kxef@gmail.com,0,0,0,0,,,,,0
509,912,rsms@gmail.com,0,0,0,0,,,,,0
510,913,cfsh@yahoo.com,0,0,0,0,,,,,0
511,914,iayt@gmail.com,0,0,0,0,,,,,0
512,915,mysh@gmail.com,0,0,0,1,2020-07-23,601.0,2020-07-25,599.0,1
513,916,nxzs@gmail.com,0,0,0,0,,,,,0
514,917,kfld@blueshieldca.com,0,0,0,0,,,,,0
515,918,klpx@gmail.com,0,0,0,0,,,,,0
516,919,ukfg@usc.edu,0,0,0,0,,,,,0
517,920,ubgf@gmail.com,0,0,0,0,,,,,0
518,921,rzin@yahoo.com,0,0,0,0,,,,,0
519,922,hvzy@scottlarsen.com,0,0,0,0,,,,,0
520,923,yrrn@rady.ucsd.edu,0,0,0,0,,,,,0
521,924,mbnz@qq.com,0,0,0,0,,,,,0
522,925,juoq@yahoo.com,0,0,0,0,,,,,0
523,926,ywcr@gmail.com,0,0,0,1,2020-06-01,653.0,2021-01-22,418.0,2
524,927,uygs@gmail.com,0,0,0,0,,,,,0
525,928,hzup@gmail.com,0,0,0,0,,,,,0
526,929,pwge@student.csulb.edu,0,0,0,0,,,,,0
527,930,gukq@8peopleinc.com,0,0,0,0,,,,,0
528,931,fsse@pasadena.edu,0,0,0,0,,,,,0
529,932,bhbt@uci.edu,0,0,0,0,,,,,0
530,933,fpvd@hotmail.com,0,0,0,1,2020-12-07,464.0,2020-12-07,464.0,0
531,934,rdha@gmail.com,0,0,0,0,,,,,0
532,935,kokb@metagenics.com,0,0,0,0,,,,,0
533,936,cwut@hyperloop-one.com,0,0,0,0,,,,,0
534,937,pniy@indracore.com,0,0,0,0,,,,,0
535,938,avhm@stpatsdc.org,0,0,0,1,2021-03-04,377.0,2021-03-04,377.0,1
536,939,sunq@gmail.com,0,0,0,0,,,,,0
537,940,qsll@gmail.com,0,0,0,0,,,,,0
538,941,rsgq@yahoo.com,0,0,0,0,,,,,0
539,942,olmu@gmail.com,0,0,0,0,,,,,0
540,943,cyvx@163.com,0,0,0,0,,,,,0
541,944,wvlh@gmail.com,0,0,0,0,,,,,0
542,945,yzmv@qq.com,0,0,0,0,,,,,0
543,946,ufea@rmdslab.com,0,0,0,0,,,,,0
544,947,sern@gmail.com,0,0,0,0,,,,,0
545,948,ejwb@korea.kr,0,0,0,0,,,,,0
546,949,zhuz@gmail.com,0,0,0,0,,,,,0
547,950,alvx@gmail.com,0,0,0,0,,,,,0
548,951,qkwm@gmail.com,0,0,0,0,,,,,0
549,952,iqpy@66.com,0,0,0,0,,,,,0
550,953,nrlj@testing.com,0,0,0,0,,,,,0
551,954,wywf@gmail.com,0,0,0,0,,,,,0
552,955,kmpq@teknoculture.com,0,0,0,0,,,,,0
553,956,fpnp@gmail.com,0,0,0,0,,,,,0
554,957,ucgu@gmail.com,0,0,0,0,,,,,0
555,958,hzvi@gmail.com,0,0,0,0,,,,,0
556,959,ujxf@hotmail.com,0,0,0,0,,,,,0
557,960,jlhz@gmail.com,0,0,0,0,,,,,0
558,961,fpsb@polytechnic.org,0,0,0,0,,,,,0
559,962,cyrg@ucsd.edu,0,0,0,0,,,,,0
560,963,hrwv@skku.edu,0,0,0,0,,,,,0
561,964,skbk@outlook.com,0,0,0,0,,,,,0
562,965,frdf@163.com,0,0,0,0,,,,,0
563,966,jmso@intellectyx.com,0,0,0,1,2020-07-30,594.0,2020-07-30,594.0,0
564,967,smpk@live.com,0,0,0,0,,,,,0
565,968,rouu@hotmail.com,0,0,0,0,,,,,0
566,969,hvfn@usc.edu,0,0,0,0,,,,,0
567,970,qbqt@gmail.com,0,0,0,0,,,,,0
568,972,rlay@gmail.com,0,0,0,0,,,,,0
569,974,asgg@mlcloud.io,0,0,0,0,,,,,0
570,975,fune@yahoo.com,0,0,0,0,,,,,0
571,976,vyov@gmail.com,0,0,0,0,,,,,0
572,977,grvp@edapt.app,0,0,0,0,,,,,0
573,981,woac@rmdslab.com,0,0,1,1,2020-06-02,652.0,2022-01-12,63.0,7
574,982,lehd@rmdslab.com,0,0,1,1,2020-03-27,719.0,2020-12-23,448.0,9
575,983,fwyc@gmail.com,0,0,0,0,,,,,0
576,984,qvxp@caltech.edu,0,0,0,0,,,,,0
577,985,choy@gmail.com,0,0,0,0,,,,,0
578,986,qzkd@hotmail.com,0,0,0,0,,,,,0
579,987,rskt@uci.edu,0,0,0,0,,,,,0
580,988,fqjj@cox.net,0,0,0,0,,,,,0
581,989,dbnt@gmail.com,0,0,0,0,,,,,0
582,990,cyjm@duarteusd.org,0,0,0,0,,,,,0
583,991,dvjx@gmail.com,0,0,0,0,,,,,0
584,992,qens@sunstoneinvestment.com,0,0,0,0,,,,,0
585,993,eviw@gmail.com,0,0,0,0,,,,,0
586,994,hehm@gmail.com,0,0,0,0,,,,,0
587,995,zlsq@jd.com,0,0,0,0,,,,,0
588,996,pvxx@usc.edu,0,0,0,0,,,,,0
589,997,qegq@gmail.com,0,0,0,0,,,,,0
590,999,tpmo@hotmail.com,0,0,0,0,,,,,0
591,1004,kqhh@getnada.com,0,0,0,0,,,,,0
592,1005,ifwp@ucdavis.edu,0,0,0,0,,,,,0
593,1006,xzwu@gmail.com,0,0,0,0,,,,,0
594,1007,jbqq@sce.com,0,0,0,0,,,,,0
595,1008,sgvp@sufe.edu.cn,0,0,0,0,,,,,0
596,1019,zntq@outlook.com,0,0,0,0,,,,,0
597,1021,ostv@gmail.com,0,0,0,0,,,,,0
598,1022,brma@rmdslab.com,0,0,0,0,,,,,0
599,1023,aftd@gmail.com,0,0,7,1,2020-01-27,779.0,2020-12-09,462.0,8
600,1024,hbez@gmail.com,0,0,0,0,,,,,0
601,1025,umei@gmail.com,0,0,0,0,,,,,0
602,1026,eqbl@twentyfeet.com,0,0,0,0,,,,,0
603,1027,hvbi@test.com,0,0,1,0,,,,,0
604,1028,ldfc@test.com,0,0,0,0,,,,,0
605,1030,gzae@rmdslab.com,0,0,0,1,2020-04-14,701.0,2020-04-14,701.0,0
606,1031,drth@uhc.com,0,0,0,0,,,,,0
607,1032,pnya@gmail.com,0,0,0,0,,,,,0
608,1033,eyse@outlook.com,0,0,0,0,,,,,0
609,1034,fjzs@gmail.com,0,0,0,0,,,,,0
610,1035,gact@datanami.com,0,0,0,0,,,,,0
611,1036,kjkl@gmail.com,0,0,0,0,,,,,0
612,1039,gnjh@aaa.com,0,0,1,0,,,,,0
613,1040,qnje@gmail.com,0,0,0,0,,,,,0
614,1041,rnwv@gmail.com,0,0,1,0,,,,,0
615,1042,ifnp@skku.edu,0,0,0,0,,,,,0
616,1043,zuja@test32.com,0,0,0,0,,,,,0
617,1049,isyg@hotmail.com,0,0,0,1,2020-10-01,531.0,2020-10-01,531.0,0
618,1050,ocjz@mafski.com,0,0,0,0,,,,,0
619,1051,bmeh@teaast.com,0,0,0,0,,,,,0
620,1052,ioyb@qq.com,0,0,0,0,,,,,0
621,1054,glwf@testxasas.com,0,0,0,0,,,,,0
622,1055,zpqa@gmail.com,0,0,0,0,,,,,0
623,1056,vvpp@gmail.com,0,0,0,0,,,,,0
624,1057,qhml@gmail.com,0,0,0,0,,,,,0
625,1062,wuds@gmail.com,0,0,0,0,,,,,0
626,1063,yhtt@marketpulse.co.ke,0,0,0,0,,,,,0
627,1064,mfim@uci.edu,0,0,0,0,,,,,0
628,1065,ghux@gmail.com,0,0,0,0,,,,,0
629,1066,cxxe@gmail.com,0,0,0,1,2020-04-24,691.0,2020-04-24,691.0,0
630,1067,keqm@gmail.com,0,0,0,0,,,,,0
631,1068,wzsx@gmail.com,0,0,0,0,,,,,0
632,1071,imde@gmail.com,0,0,0,0,,,,,0
633,1072,xqhj@gmail.com,0,0,0,0,,,,,0
634,1073,rejx@gmail.com,0,0,0,0,,,,,0
635,1074,ezke@outlook.com,0,0,0,0,,,,,0
636,1075,they@gmail.com,0,0,0,0,,,,,0
637,1076,eucp@kp.org,0,0,0,0,,,,,0
638,1077,bxmr@gmail.com,0,0,0,0,,,,,0
639,1078,avxy@hotmail.com,0,0,0,0,,,,,0
640,1079,tqco@gmail.com,0,0,0,0,,,,,0
641,1080,btss@me.com,0,0,0,0,,,,,0
642,1081,guhp@icloud.com,0,0,0,0,,,,,0
643,1082,fefh@caltech.edu,0,0,0,0,,,,,0
644,1083,xrfs@gmail.com,0,0,0,0,,,,,0
645,1084,bpso@caltech.edu,0,0,0,0,,,,,0
646,1085,wmjy@gmail.com,0,0,0,0,,,,,0
647,1086,hyxg@yahoo.com,0,0,0,0,,,,,0
648,1087,egsc@hotmail.com,0,0,0,1,2021-03-05,376.0,2021-03-08,373.0,1
649,1088,wfqc@gmail.com,0,0,0,0,,,,,0
650,1089,dema@gmail.com,0,0,0,0,,,,,0
651,1090,qtcm@pergeek.com,0,0,0,0,,,,,0
652,1091,cztx@gmail.com,0,0,0,0,,,,,0
653,1092,sngc@gmail.com,0,0,0,0,,,,,0
654,1093,czsa@me.com,0,0,0,0,,,,,0
655,1094,noev@maniry.com,0,0,0,0,,,,,0
656,1095,wexd@chaffey.edu,0,0,0,0,,,,,0
657,1096,nnvn@gmail.com,0,0,0,0,,,,,0
658,1097,ervw@gmail.com,0,0,0,0,,,,,0
659,1098,lctt@gmail.com,0,0,0,1,2021-09-24,173.0,2021-09-26,171.0,1
660,1099,qpot@gmail.com,0,0,0,0,,,,,0
661,1100,gioh@gmail.com,0,0,0,0,,,,,0
662,1101,dtke@gmail.com,0,0,0,0,,,,,0
663,1102,nyeb@gmail.com,0,0,0,0,,,,,0
664,1103,gmeh@gmail.com,0,0,0,0,,,,,0
665,1104,rbsa@gmail.com,0,0,0,0,,,,,0
666,1105,ixkk@gmail.com,0,0,0,0,,,,,0
667,1106,ixax@gmail.com,0,0,0,0,,,,,0
668,1107,bfqh@gmail.com,0,0,0,1,2020-08-03,590.0,2020-08-13,580.0,1
669,1108,eozw@gmail.com,0,0,0,0,,,,,0
670,1109,rmxe@gmail.com,0,0,0,0,,,,,0
671,1110,ztsd@gmail.com,0,0,0,0,,,,,0
672,1111,llxi@yahoo.com,0,0,0,0,,,,,0
673,1112,fsao@gmail.com,0,0,0,0,,,,,0
674,1113,ekmx@gmail.com,0,0,0,0,,,,,0
675,1114,gvpd@mediatechsgroup.com,0,0,0,0,,,,,0
676,1116,fcaw@gmail.com,0,0,0,0,,,,,0
677,1119,gotn@gmail.com,0,0,0,1,2020-05-17,668.0,2020-07-04,620.0,0
678,1120,ldqb@gmail.com,0,0,0,0,,,,,0
679,1121,yytp@gmail.com,0,0,0,0,,,,,0
680,1122,xpqj@gmail.com,0,0,0,0,,,,,0
681,1123,ysoo@163.com,0,0,0,0,,,,,0
682,1124,pljt@gmail.cxom,0,0,0,0,,,,,0
683,1125,ofrq@jpl.nasa.gov,0,0,0,0,,,,,0
684,1126,adil@sovereignresearchanddevelopment.com,0,0,0,0,,,,,0
685,1127,funt@gmail.com,0,0,0,0,,,,,0
686,1128,vmjc@gmail.com,0,0,0,0,,,,,0
687,1129,pgvv@gmail.com,0,0,0,0,,,,,0
688,1130,ifck@junkalator.com,0,0,0,1,2020-12-02,469.0,2020-12-02,469.0,1
689,1131,cute@gmail.com,0,0,0,0,,,,,0
690,1132,zgml@gmail.com,0,0,0,0,,,,,0
691,1137,gynv@gmail.com,0,0,0,0,,,,,0
692,1138,djwa@gmail.com,0,0,0,0,,,,,0
693,1139,mpvw@usc.edu,0,0,0,0,,,,,0
694,1140,twus@gmail.com,0,0,0,1,2020-06-23,631.0,2020-06-23,631.0,0
695,1143,pkhp@gmail.com,0,0,0,0,,,,,0
696,1146,ifsj@sso.com,0,0,0,1,2020-01-27,779.0,2020-01-28,778.0,0
697,1148,ykyv@thefundingboutique.com,0,0,0,0,,,,,0
698,1151,lnyz@gmail.com,0,0,0,0,,,,,0
699,1152,acuo@gmail.com,0,0,0,0,,,,,0
700,1153,rwax@go.pasadena.edu,0,0,1,0,,,,,0
701,1154,guuf@gmail.com,0,0,0,0,,,,,0
702,1162,xght@aspectmr.com,0,0,0,0,,,,,0
703,1170,srfg@gmail.com,0,0,0,0,,,,,0
704,1221,ioke@amazon.com,0,0,0,0,,,,,0
705,1242,xesi@yahoo.com,0,0,0,0,,,,,0
706,1244,bgib@hotmeil.com,0,0,0,0,,,,,0
707,1246,ykjk@gmail.com,0,0,0,0,,,,,0
708,1258,bhvk@gmail.com,0,0,0,0,,,,,0
709,1300,grxn@hotmail.com,0,0,0,1,2020-04-28,687.0,2020-04-28,687.0,0
710,1319,mdvr@usc.edu,0,0,0,0,,,,,0
711,1320,kjpr@gmail.com,0,0,0,0,,,,,0
712,1321,alxb@yahoo.com,0,0,0,0,,,,,0
713,1322,fyxv@yahoo.com,0,0,0,0,,,,,0
714,1323,qudg@comcast.net,0,0,0,0,,,,,0
715,1324,ttma@westcottmultimedia.com,0,0,0,0,,,,,0
716,1325,ihew@ucr.edu,0,0,0,0,,,,,0
717,1326,icld@gmail.com,0,0,0,0,,,,,0
718,1327,ezev@usc.edu,0,0,0,0,,,,,0
719,1328,lagv@usc.edu,0,0,0,0,,,,,0
720,1329,fspr@usc.edu,0,0,0,0,,,,,0
721,1330,pedz@outlook.com,0,0,0,0,,,,,0
722,1331,lkhp@yahoo.com,0,0,0,0,,,,,0
723,1332,kqst@163.com,0,0,0,0,,,,,0
724,1333,xuzl@finaltouchmedia.net,0,0,0,0,,,,,0
725,1334,gbkf@berkeley.edu,0,0,0,0,,,,,0
726,1335,dymm@gmail.com,0,0,0,0,,,,,0
727,1336,pwhf@gmail.com,0,0,0,0,,,,,0
728,1337,bufu@gmail.com,0,0,0,0,,,,,0
729,1338,omvs@gmail.com,0,0,0,0,,,,,0
730,1339,einc@gmail.com,0,0,0,1,2020-06-04,650.0,2020-06-16,638.0,0
731,1340,oscw@gmail.com,0,0,0,0,,,,,0
732,1341,hvgl@gmail.com,0,0,0,1,2020-02-12,763.0,2020-02-12,763.0,0
733,1343,qkbm@163.com,0,0,0,1,2020-02-12,763.0,2020-02-12,763.0,0
734,1347,qqyy@usc.edu,0,0,0,0,,,,,0
735,1348,hyii@whu.edu.cn,0,0,0,0,,,,,0
736,1349,jmua@exams-council.org.zm,0,0,0,0,,,,,0
737,1351,skmn@test9.com,0,0,0,0,,,,,0
738,1353,ndax@test.com,0,0,0,0,,,,,0
739,1354,ahbk@test.com,0,0,0,0,,,,,0
740,1355,vlco@test.com,0,0,0,0,,,,,0
741,1359,yqib@nsd.pku.edu.cn,0,0,0,0,,,,,0
742,1360,tevc@purdue.edu,0,0,0,0,,,,,0
743,1362,hfmm@hotmail.fr,0,0,0,0,,,,,0
744,1363,dxnl@bnu.edu.cn,0,0,0,0,,,,,0
745,1365,gwnx@test.com,0,0,0,0,,,,,0
746,1366,myhz@test.com,0,0,0,0,,,,,0
747,1367,kjph@gmail.com,0,0,0,0,,,,,0
748,1369,txwy@usc.edu,0,0,0,0,,,,,0
749,1370,xtxz@gamil.com,0,0,0,0,,,,,0
750,1371,mlfa@gmail.com,0,0,0,0,,,,,0
751,1372,irnh@lse.ac.uk,0,0,0,0,,,,,0
752,1373,bjbe@uw.edu,0,0,0,0,,,,,0
753,1374,wsva@gmail.com,0,0,0,0,,,,,0
754,1375,dfgb@hotmail.com,0,0,0,0,,,,,0
755,1376,lmbs@qq.com,0,0,0,0,,,,,0
756,1377,qliw@pku.edu.cn,0,0,0,0,,,,,0
757,1378,hwyb@wustl.edu,0,0,0,0,,,,,0
758,1379,bvln@gmail.com,0,0,0,0,,,,,0
759,1380,czvf@wustl.edu,0,0,0,0,,,,,0
760,1381,umvv@wustl.edu,0,0,0,0,,,,,0
761,1383,izvi@gmail.com,0,0,0,0,,,,,0
762,1387,cdro@gma.com,0,0,0,0,,,,,0
763,1388,qtop@uark.edu,0,0,0,0,,,,,0
764,1389,civa@uw.edu,0,0,0,0,,,,,0
765,1390,lfkz@163.com,0,0,0,0,,,,,0
766,1391,mvjy@gmail.com,0,0,0,1,2020-06-25,629.0,2020-06-25,629.0,0
767,1392,rtqs@gmail.com,0,0,0,0,,,,,0
768,1393,sxqy@slu.edu,0,0,0,0,,,,,0
769,1394,bkcd@nus.edu.sg,0,0,0,0,,,,,0
770,1395,inyj@yahoo.com,0,0,0,0,,,,,0
771,1396,niuf@nus.edu.sg,0,0,0,0,,,,,0
772,1397,dkmt@qq.com,0,0,0,0,,,,,0
773,1398,pnho@uw.edu,0,0,0,0,,,,,0
774,1399,bbsy@nyu.edu,0,0,0,0,,,,,0
775,1400,ghuk@anu.edu.au,0,0,0,0,,,,,0
776,1402,hqtx@126.com,0,0,0,0,,,,,0
777,1403,fhne@gmail.com,0,0,0,0,,,,,0
778,1404,crog@wesleyan.edu,0,0,0,0,,,,,0
779,1405,pqnh@umich.edu,0,0,0,1,2020-06-16,638.0,2021-03-26,355.0,4
780,1406,kbyu@ualberta.ca,0,0,0,0,,,,,0
781,1407,zyau@njit.edu,0,0,0,0,,,,,0
782,1408,ipkz@njit.edu,0,0,0,0,,,,,0
783,1409,oahg@calstatela.edu,0,0,0,0,,,,,0
784,1410,greh@hotmail.com,0,0,0,0,,,,,0
785,1411,ujnn@mail.sysu.edu.cn,0,0,0,0,,,,,0
786,1412,zpgw@wustl.edu,0,0,0,0,,,,,0
787,1413,mntu@u.nus.edu,0,0,0,0,,,,,0
788,1414,cvkt@uwaterloo.ca,0,0,0,0,,,,,0
789,1415,vcrs@hotmail.com,0,0,0,0,,,,,0
790,1416,gihn@163.com,0,0,0,0,,,,,0
791,1417,pjdj@qq.com,0,0,0,0,,,,,0
792,1418,ofzp@gmail.com,0,0,0,0,,,,,0
793,1419,swdx@gmail.com,0,0,0,0,,,,,0
794,1420,thpb@gmail.com,0,0,0,0,,,,,0
795,1421,rsom@gmail.com,0,0,0,0,,,,,0
796,1423,fbek@gatech.edu,0,0,0,0,,,,,0
797,1424,rqyn@ualberta.ca,0,0,0,0,,,,,0
798,1425,lkqt@unimelb.edu.au,0,0,0,0,,,,,0
799,1426,cjad@ualberta.ca,0,0,0,0,,,,,0
800,1427,ielq@gmail.com,0,0,0,0,,,,,0
801,1428,tmaw@gmail.com,0,0,0,0,,,,,0
802,1429,cixf@uw.edu,0,0,0,0,,,,,0
803,1430,cslw@wustl.edu,0,0,0,0,,,,,0
804,1431,yuvg@gmail.com,0,0,0,0,,,,,0
805,1432,gjjc@vuw.ac.nz,0,0,0,0,,,,,0
806,1433,ocxu@qq.com,0,0,0,0,,,,,0
807,1434,eoyn@yahoo.com,0,0,0,0,,,,,0
808,1435,bhkj@wustl.edu,0,0,0,0,,,,,0
809,1436,lmtt@163.com,0,0,0,0,,,,,0
810,1437,ixqt@columbia.edu,0,0,0,0,,,,,0
811,1438,mpow@gmail.com,0,0,0,0,,,,,0
812,1439,jtqb@georgetown.edu,0,0,0,0,,,,,0
813,1440,naqn@nsd.pku.edu.cn,0,0,0,0,,,,,0
814,1441,mptt@cga.harvard.edu,0,0,0,0,,,,,0
815,1442,zyzc@gmail.com,0,0,0,0,,,,,0
816,1443,rcny@gmail.com,0,0,0,0,,,,,0
817,1444,vpkx@healthadvances.com,0,0,0,0,,,,,0
818,1445,ewdq@163.com,0,0,0,0,,,,,0
819,1446,banl@hotmail.com,0,0,0,0,,,,,0
820,1447,kuqv@gmail.com,0,0,0,0,,,,,0
821,1448,klol@gmail.com,0,0,0,0,,,,,0
822,1449,uhye@gmail.com,0,0,0,0,,,,,0
823,1450,efni@qq.con,0,0,0,0,,,,,0
824,1451,mhej@student.unimelb.edu.au,0,0,0,0,,,,,0
825,1452,qcur@uncc.edu,0,0,0,0,,,,,0
826,1453,ltfy@gmail.com,0,0,0,0,,,,,0
827,1454,wcme@wisc.edu,0,0,0,0,,,,,0
828,1455,oogz@gmail.com,0,0,0,0,,,,,0
829,1456,grof@deakin.edu.au,0,0,0,0,,,,,0
830,1457,ldvx@gmail.com,0,0,0,0,,,,,0
831,1458,mxfq@monash.edu,0,0,0,0,,,,,0
832,1459,uefx@gmu.edu,0,0,0,1,2021-01-11,429.0,2021-01-11,429.0,0
833,1460,kaai@outlook.com,0,0,0,0,,,,,0
834,1461,lnyj@mail.shufe.edu.cn,0,0,0,0,,,,,0
835,1462,igkz@outlook.com,0,0,0,0,,,,,0
836,1463,eylm@gmail.com,0,0,0,0,,,,,0
837,1464,stwp@gradcenter.cuny.edu,0,0,0,0,,,,,0
838,1465,mvro@qq.com,0,0,0,0,,,,,0
839,1466,ifrr@hotmail.com,0,0,0,0,,,,,0
840,1467,mfwj@zju.edu.cn,0,0,0,0,,,,,0
841,1468,uhhg@163.com,0,0,0,0,,,,,0
842,1469,bzzu@hotmail.com,0,0,0,0,,,,,0
843,1470,nmae@163.com,0,0,0,0,,,,,0
844,1471,efbs@qq.com,0,0,0,0,,,,,0
845,1472,vvvx@cuhk.edu.hk,0,0,0,0,,,,,0
846,1473,jqdd@163.com,0,0,0,0,,,,,0
847,1474,pzsz@stanford.edu,0,0,0,0,,,,,0
848,1475,ymsj@gmail.com,0,0,0,0,,,,,0
849,1477,dsbw@ceibs.edu,0,0,0,0,,,,,0
850,1478,ruqn@krihs.re.kr,0,0,0,0,,,,,0
851,1479,rsdi@qq.com,0,0,0,0,,,,,0
852,1480,xrhy@oxfordeconomics.com,0,0,0,0,,,,,0
853,1481,nvte@gmail.com,0,0,0,0,,,,,0
854,1482,frxf@xjtlu.edu.cn,0,0,0,0,,,,,0
855,1483,xfir@foxmail.com,0,0,0,0,,,,,0
856,1484,enwt@xmu.edu.cn,0,0,0,0,,,,,0
857,1485,dncq@qq.com,0,0,0,0,,,,,0
858,1486,jpzt@gmail.com,0,0,0,0,,,,,0
859,1487,vesf@jhu.edu,0,0,0,0,,,,,0
860,1488,fshd@126.com,0,0,0,0,,,,,0
861,1489,qjox@gmail.com,0,0,0,0,,,,,0
862,1491,huhr@gmail.com,0,0,0,0,,,,,0
863,1492,vdsu@tulane.edu,0,0,0,0,,,,,0
864,1493,qzgy@mit.edu,0,0,0,0,,,,,0
865,1494,aboa@uthsc.edu,0,0,0,0,,,,,0
866,1495,ezhj@hotmail.com,0,0,0,0,,,,,0
867,1496,rssy@uw.edu,0,0,0,0,,,,,0
868,1497,cshz@gmu.edu,0,0,0,0,,,,,0
869,1498,rrgs@yahoo.com,0,0,0,0,,,,,0
870,1499,lxui@rit.edu,0,0,0,1,2021-02-17,392.0,2021-02-17,392.0,1
871,1500,nuck@phd.sccgov.org,0,0,0,0,,,,,0
872,1501,ojkh@gmail.com,0,0,0,0,,,,,0
873,1502,zcib@gmail.com,0,0,0,0,,,,,0
874,1503,ciok@GMAIL.COM,0,0,0,1,2020-07-23,601.0,2020-08-21,572.0,0
875,1505,ktcm@dal.frb.org,0,0,0,0,,,,,0
876,1506,zajv@gmail.com,0,0,0,0,,,,,0
